;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.953";"1.965";"1.953";"1.913";"1.902";"1.912";"1.951";"1.924";"1.929";"1.921";"1.893";"1.888";"1.889";"1.943";"1.986";"2.025";"2.007";"2.018";
;;;"    Öffentliches Gesundheitswesen";"23";"18";"20";"17";"14";"13";"11";"10";"7";"6";"6";"6";"6";"5";"3";"3";"3";"2";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"936";"866";"786";"731";"707";"761";"808";"876";"951";"1.035";"1.085";"1.138";"1.211";"1.286";"1.314";"1.340";"1.364";"1.403";
;;;"    Öffentliches Gesundheitswesen";"9";"9";"7";"5";"5";"3";"3";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";
;"    60 bis unter 66 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"15.974";"17.797";"19.471";"21.160";"21.655";"21.566";"20.279";"20.382";"20.872";"22.009";"23.282";"25.196";"26.874";"27.233";"27.884";"27.729";"27.642";"27.680";
;;;"    Öffentliches Gesundheitswesen";"72";"71";"80";"86";"86";"82";"80";"85";"81";"89";"100";"117";"135";"133";"162";"163";"161";"170";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.914";"2.142";"2.351";"2.608";"2.722";"2.679";"2.681";"2.881";"3.026";"3.490";"3.750";"4.002";"4.245";"4.226";"4.250";"3.994";"3.889";"3.789";
;;;"    Öffentliches Gesundheitswesen";"4";"4";"4";"7";"8";"7";"7";"13";"13";"19";"23";"25";"26";"20";"29";"26";"22";"26";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.232";"2.590";"2.794";"3.047";"3.358";"3.702";"3.317";"3.538";"3.830";"4.067";"4.308";"4.651";"5.249";"4.976";"5.027";"4.985";"4.871";"4.784";
;;;"    Öffentliches Gesundheitswesen";"2";"3";"2";"4";"7";"10";"9";"8";"9";"10";"13";"21";"31";"28";"36";"35";"40";"41";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"893";"1.014";"1.104";"1.220";"1.263";"1.242";"1.156";"1.057";"1.043";"1.050";"1.012";"1.058";"1.100";"1.108";"1.086";"989";"990";"998";
;;;"    Öffentliches Gesundheitswesen";"4";"4";"6";"6";"5";"4";"4";"3";"2";"3";"3";"6";"6";"6";"7";"7";"6";"6";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"483";"582";"618";"655";"641";"587";"516";"420";"348";"295";"299";"306";"353";"380";"416";"468";"507";"590";
;;;"    Öffentliches Gesundheitswesen";"5";"6";"9";"9";"7";"6";"6";"5";"2";"1";"1";"1";"1";"4";"4";"5";"4";"4";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"185";"203";"226";"203";"234";"217";"205";"219";"227";"263";"288";"295";"309";"324";"326";"319";"320";"326";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"1";"1";"1";"2";"3";"3";"4";"4";"3";"3";"7";"4";"2";"2";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"479";"559";"634";"703";"755";"760";"712";"700";"720";"735";"776";"823";"846";"873";"873";"882";"868";"846";
;;;"    Öffentliches Gesundheitswesen";"1";"";"";"2";"4";"3";"1";"2";"3";"3";"1";"1";"1";"1";"2";"1";"2";"4";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.191";"1.293";"1.361";"1.544";"1.587";"1.601";"1.556";"1.607";"1.682";"1.766";"1.927";"2.140";"2.220";"2.313";"2.333";"2.308";"2.264";"2.241";
;;;"    Öffentliches Gesundheitswesen";"2";"3";"4";"4";"6";"7";"8";"8";"8";"7";"6";"10";"11";"12";"11";"10";"11";"12";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"468";"489";"534";"546";"510";"439";"378";"334";"273";"238";"237";"249";"261";"285";"333";"358";"464";"487";
;;;"    Öffentliches Gesundheitswesen";"6";"7";"8";"7";"4";"2";"2";"1";"";"";"";"";"";"";"";"";"";"";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.358";"1.512";"1.641";"1.780";"1.568";"1.860";"1.842";"1.905";"2.038";"2.141";"2.239";"2.400";"2.479";"2.501";"2.545";"2.545";"2.545";"2.589";
;;;"    Öffentliches Gesundheitswesen";"9";"9";"9";"7";"2";"6";"5";"5";"7";"8";"8";"10";"11";"14";"18";"24";"21";"21";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.306";"3.679";"3.853";"4.136";"4.295";"4.175";"4.097";"4.207";"4.340";"4.586";"4.876";"5.345";"5.748";"5.959";"6.136";"6.278";"6.287";"6.300";
;;;"    Öffentliches Gesundheitswesen";"9";"9";"8";"8";"8";"8";"11";"11";"13";"15";"23";"23";"29";"27";"30";"34";"34";"32";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"696";"777";"814";"894";"934";"921";"895";"916";"1.019";"1.144";"1.263";"1.404";"1.500";"1.569";"1.623";"1.562";"1.523";"1.538";
;;;"    Öffentliches Gesundheitswesen";"3";"3";"2";"1";"1";"1";"1";"1";"2";"3";"2";"2";"2";"7";"8";"8";"10";"11";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"192";"210";"233";"248";"262";"251";"239";"250";"265";"307";"330";"362";"394";"412";"430";"408";"414";"413";
;;;"    Öffentliches Gesundheitswesen";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"1";"2";"2";"3";"2";"3";"3";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"952";"862";"1.234";"1.310";"1.269";"1.115";"887";"738";"589";"498";"490";"532";"581";"602";"678";"741";"802";"865";
;;;"    Öffentliches Gesundheitswesen";"7";"7";"9";"8";"8";"8";"7";"8";"5";"4";"3";"3";"4";"3";"1";"3";"3";"4";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"495";"577";"620";"683";"637";"552";"456";"389";"331";"281";"294";"325";"337";"354";"379";"438";"461";"473";
;;;"    Öffentliches Gesundheitswesen";"6";"3";"8";"8";"5";"4";"3";"4";"2";"4";"4";"3";"1";"1";"1";"";"";"";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"610";"703";"769";"851";"915";"859";"818";"803";"784";"844";"895";"992";"915";"969";"1.042";"998";"958";"925";
;;;"    Öffentliches Gesundheitswesen";"6";"6";"3";"5";"10";"10";"12";"11";"10";"8";"7";"5";"5";"3";"3";"3";"3";"4";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"520";"605";"685";"732";"705";"606";"524";"418";"357";"304";"298";"312";"337";"382";"407";"456";"479";"516";
;;;"    Öffentliches Gesundheitswesen";"7";"6";"7";"9";"9";"4";"2";"3";"2";"1";"2";"2";"2";"2";"2";"1";"";"";
;"    66 Jahre und älter";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.901";"3.945";"4.061";"4.220";"4.493";"5.331";"5.743";"6.497";"7.180";"8.626";"10.008";"10.666";"12.175";"12.726";"14.384";"16.911";"18.653";"20.123";
;;;"    Öffentliches Gesundheitswesen";"15";"15";"15";"15";"13";"11";"13";"9";"11";"10";"12";"12";"14";"16";"24";"27";"40";"49";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"483";"464";"455";"474";"524";"610";"712";"769";"884";"1.196";"1.443";"1.527";"1.907";"2.051";"2.374";"2.771";"3.110";"3.388";
;;;"    Öffentliches Gesundheitswesen";"3";"3";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"3";"5";"6";"8";"11";"12";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"847";"845";"746";"728";"801";"1.240";"1.067";"1.210";"1.313";"1.545";"1.855";"2.042";"2.829";"2.581";"2.959";"3.306";"3.726";"4.010";
;;;"    Öffentliches Gesundheitswesen";"3";"3";"3";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"1";"3";"2";"5";"9";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"200";"194";"225";"255";"287";"214";"263";"284";"351";"425";"577";"578";"561";"535";"583";"1.382";"1.470";"1.482";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"1";"1";"1";"";"1";"1";"1";"1";"1";"";"1";"3";"5";"3";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"56";"68";"91";"95";"113";"135";"168";"213";"254";"274";"265";"257";"239";"236";"241";"250";"260";"277";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"28";"30";"28";"24";"37";"45";"51";"56";"78";"83";"96";"113";"137";"139";"173";"197";"222";"246";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"2";"2";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"226";"228";"234";"233";"249";"258";"257";"282";"304";"344";"415";"474";"510";"570";"632";"689";"759";"804";
;;;"    Öffentliches Gesundheitswesen";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"3";"2";"2";"3";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"492";"478";"474";"454";"488";"441";"467";"500";"480";"495";"530";"567";"566";"592";"702";"883";"1.037";"1.236";
;;;"    Öffentliches Gesundheitswesen";"4";"4";"3";"2";"";"";"1";"";"";"";"";"";"";"";"1";"1";"3";"5";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"48";"73";"91";"105";"110";"112";"139";"164";"182";"206";"216";"210";"202";"224";"211";"220";"270";"266";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"265";"285";"323";"344";"266";"422";"484";"541";"641";"801";"935";"1.003";"1.099";"1.247";"1.409";"1.515";"1.590";"1.757";
;;;"    Öffentliches Gesundheitswesen";"1";"2";"4";"5";"3";"2";"3";"1";"1";"1";"3";"2";"2";"2";"3";"4";"3";"4";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"688";"717";"754";"810";"847";"922";"1.027";"1.174";"1.246";"1.595";"1.884";"2.006";"2.229";"2.523";"2.862";"3.217";"3.489";"3.731";
;;;"    Öffentliches Gesundheitswesen";"";"";"1";"1";"1";"";"";"";"";"";"";"1";"2";"2";"3";"3";"6";"8";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"194";"200";"211";"213";"224";"258";"305";"350";"369";"436";"490";"569";"621";"694";"802";"954";"1.091";"1.215";
;;;"    Öffentliches Gesundheitswesen";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"";"";"";"1";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"42";"33";"32";"41";"36";"48";"52";"58";"54";"71";"90";"107";"122";"143";"170";"199";"228";"255";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"108";"85";"140";"154";"173";"213";"265";"304";"356";"406";"419";"420";"409";"406";"379";"359";"377";"380";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"49";"57";"68";"72";"85";"102";"131";"165";"179";"205";"197";"186";"180";"191";"175";"172";"179";"189";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"1";"1";"1";"1";"1";"";"";"";"1";"1";"1";"1";"1";"1";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"112";"117";"118";"133";"135";"164";"198";"233";"267";"307";"363";"391";"357";"398";"512";"595";"655";"697";
;;;"    Öffentliches Gesundheitswesen";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"63";"71";"71";"85";"118";"147";"157";"194";"222";"237";"233";"216";"207";"196";"200";"202";"190";"190";
;;;"    Öffentliches Gesundheitswesen";"";"1";"";"";"";"";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";
"    Weiblich";" Alle Altersgruppen";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"109.316";"111.504";"114.022";"116.136";"118.468";"120.501";"124.354";"128.009";"132.613";"137.574";"143.553";"149.669";"154.546";"160.869";"166.230";"170.685";"175.901";"180.497";
;;;"    Öffentliches Gesundheitswesen";"447";"437";"438";"429";"430";"403";"401";"409";"400";"394";"398";"392";"380";"382";"382";"378";"375";"372";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"12.697";"13.090";"13.460";"13.925";"14.198";"14.544";"15.041";"15.502";"16.110";"16.750";"17.688";"18.825";"19.322";"20.670";"21.492";"21.181";"21.908";"22.465";
;;;"    Öffentliches Gesundheitswesen";"74";"74";"69";"70";"67";"66";"62";"61";"60";"58";"56";"55";"51";"53";"51";"42";"42";"43";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"15.942";"16.359";"16.594";"16.829";"17.275";"17.840";"18.601";"19.074";"19.814";"20.716";"21.996";"22.889";"23.721";"25.160";"25.984";"26.958";"27.835";"28.596";
;;;"    Öffentliches Gesundheitswesen";"20";"22";"26";"25";"27";"27";"29";"29";"31";"30";"31";"34";"37";"36";"38";"36";"36";"37";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8.111";"8.135";"8.291";"8.353";"8.364";"7.959";"8.040";"8.171";"8.354";"8.697";"8.858";"9.281";"9.466";"9.510";"9.994";"10.898";"11.224";"11.528";
;;;"    Öffentliches Gesundheitswesen";"33";"30";"28";"26";"25";"22";"26";"26";"24";"27";"27";"23";"22";"20";"21";"23";"23";"22";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.621";"3.663";"3.703";"3.787";"3.905";"4.013";"4.090";"4.156";"4.253";"4.378";"4.466";"4.580";"4.683";"4.797";"4.970";"5.130";"5.228";"5.376";
;;;"    Öffentliches Gesundheitswesen";"19";"18";"16";"16";"18";"17";"16";"16";"16";"18";"20";"19";"19";"18";"20";"21";"20";"19";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.157";"1.163";"1.212";"1.233";"1.278";"1.287";"1.344";"1.420";"1.424";"1.504";"1.558";"1.606";"1.654";"1.720";"1.759";"1.786";"1.842";"1.895";
;;;"    Öffentliches Gesundheitswesen";"";"";"1";"1";"2";"2";"2";"2";"3";"3";"4";"3";"4";"6";"7";"6";"6";"6";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.373";"3.449";"3.567";"3.746";"3.736";"3.787";"3.919";"4.164";"4.453";"4.698";"4.928";"5.162";"5.408";"5.640";"5.801";"6.008";"6.190";"6.449";
;;;"    Öffentliches Gesundheitswesen";"13";"11";"12";"12";"12";"10";"8";"7";"8";"8";"8";"9";"9";"9";"9";"10";"10";"7";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8.326";"8.502";"8.671";"8.839";"8.882";"9.024";"9.280";"9.564";"9.993";"10.328";"10.782";"11.258";"11.636";"11.972";"12.344";"12.727";"13.081";"13.475";
;;;"    Öffentliches Gesundheitswesen";"26";"29";"27";"28";"26";"27";"28";"31";"30";"27";"25";"27";"25";"25";"26";"31";"29";"31";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.849";"2.848";"2.838";"2.839";"2.905";"2.951";"3.020";"3.026";"3.047";"3.093";"3.237";"3.343";"3.387";"3.453";"3.634";"3.672";"3.765";"3.805";
;;;"    Öffentliches Gesundheitswesen";"19";"21";"21";"20";"18";"16";"17";"18";"19";"18";"18";"20";"18";"22";"22";"20";"19";"18";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8.074";"8.346";"8.626";"9.035";"9.169";"9.334";"9.721";"10.142";"10.538";"10.912";"11.254";"11.841";"12.325";"12.678";"13.160";"13.550";"13.945";"14.255";
;;;"    Öffentliches Gesundheitswesen";"43";"44";"42";"40";"38";"37";"40";"39";"39";"40";"43";"44";"46";"46";"41";"40";"39";"45";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"21.755";"22.185";"22.999";"23.209";"23.897";"24.378";"25.258";"26.135";"27.208";"28.441";"29.722";"30.870";"31.986";"33.134";"34.152";"35.012";"36.139";"37.119";
;;;"    Öffentliches Gesundheitswesen";"94";"90";"89";"86";"88";"76";"76";"79";"72";"69";"70";"64";"61";"58";"58";"58";"58";"51";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.323";"4.477";"4.613";"4.734";"4.907";"5.134";"5.336";"5.583";"5.830";"6.010";"6.224";"6.429";"6.712";"6.968";"7.228";"7.440";"7.604";"7.826";
;;;"    Öffentliches Gesundheitswesen";"26";"24";"26";"25";"23";"23";"21";"21";"22";"19";"18";"18";"16";"16";"16";"17";"21";"21";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.273";"1.309";"1.324";"1.360";"1.380";"1.422";"1.459";"1.527";"1.587";"1.654";"1.698";"1.801";"1.885";"1.955";"2.017";"2.069";"2.113";"2.179";
;;;"    Öffentliches Gesundheitswesen";"10";"11";"12";"11";"11";"9";"9";"10";"8";"9";"7";"6";"5";"5";"5";"5";"4";"3";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.788";"6.816";"6.867";"6.868";"6.960";"7.036";"7.201";"7.203";"7.369";"7.482";"7.780";"8.074";"8.265";"8.518";"8.721";"8.891";"9.114";"9.319";
;;;"    Öffentliches Gesundheitswesen";"21";"23";"25";"31";"37";"33";"32";"34";"33";"34";"39";"39";"39";"40";"40";"40";"38";"38";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.037";"4.019";"3.952";"4.003";"4.075";"4.115";"4.104";"4.192";"4.185";"4.230";"4.338";"4.400";"4.526";"4.657";"4.765";"4.801";"4.934";"4.949";
;;;"    Öffentliches Gesundheitswesen";"20";"14";"19";"17";"14";"14";"13";"13";"11";"11";"9";"9";"8";"10";"10";"10";"9";"9";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.371";"3.492";"3.641";"3.695";"3.808";"3.930";"4.118";"4.238";"4.448";"4.647";"4.853";"5.032";"5.156";"5.479";"5.579";"5.832";"6.168";"6.380";
;;;"    Öffentliches Gesundheitswesen";"15";"14";"13";"10";"12";"11";"10";"10";"11";"9";"11";"8";"7";"7";"8";"7";"9";"11";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.619";"3.651";"3.664";"3.681";"3.729";"3.747";"3.822";"3.912";"4.000";"4.034";"4.171";"4.278";"4.414";"4.558";"4.630";"4.730";"4.811";"4.881";
;;;"    Öffentliches Gesundheitswesen";"14";"12";"12";"11";"12";"13";"12";"13";"13";"14";"12";"14";"13";"11";"10";"12";"12";"11";
;"    Unter 35 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"26.110";"25.670";"24.989";"24.665";"24.997";"24.279";"25.853";"27.036";"28.767";"30.503";"32.619";"34.730";"35.360";"38.185";"39.349";"40.286";"41.359";"41.939";
;;;"    Öffentliches Gesundheitswesen";"2";"2";"1";"1";"";"";"1";"1";"2";"3";"4";"2";"1";"1";"2";"1";"";"1";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.206";"3.218";"3.212";"3.246";"3.230";"3.219";"3.396";"3.551";"3.789";"3.918";"4.224";"4.710";"4.618";"5.225";"5.423";"5.303";"5.432";"5.477";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.017";"4.039";"3.950";"3.909";"3.918";"3.497";"4.186";"4.275";"4.592";"4.909";"5.296";"5.474";"5.062";"6.174";"6.338";"6.598";"6.785";"6.735";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.568";"1.550";"1.566";"1.592";"1.559";"1.287";"1.292";"1.350";"1.415";"1.540";"1.620";"1.760";"1.794";"1.834";"2.015";"2.232";"2.334";"2.383";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"1";"1";"";"";"";"";"";"";"";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"662";"603";"582";"552";"601";"644";"632";"688";"740";"816";"900";"954";"966";"994";"1.036";"1.077";"1.081";"1.154";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"1";"1";"";"";"1";"";"";"";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"262";"256";"271";"297";"304";"287";"301";"330";"314";"326";"343";"358";"379";"379";"386";"375";"390";"407";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"771";"777";"776";"816";"790";"794";"841";"971";"1.055";"1.203";"1.276";"1.353";"1.408";"1.446";"1.434";"1.507";"1.552";"1.643";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.983";"1.868";"1.834";"1.798";"1.705";"1.666";"1.775";"1.853";"2.091";"2.171";"2.370";"2.508";"2.624";"2.693";"2.795";"2.882";"2.938";"3.054";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"546";"526";"482";"482";"510";"518";"521";"545";"556";"588";"688";"737";"776";"801";"897";"869";"765";"746";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.068";"2.026";"1.953";"2.006";"2.210";"1.980";"2.106";"2.184";"2.308";"2.410";"2.452";"2.632";"2.764";"2.817";"2.956";"3.015";"3.061";"3.098";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.716";"5.517";"5.505";"5.308";"5.314";"5.445";"5.592";"5.834";"6.103";"6.525";"6.919";"7.300";"7.609";"7.962";"8.169";"8.369";"8.720";"8.854";
;;;"    Öffentliches Gesundheitswesen";"2";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.093";"1.069";"1.046";"1.013";"1.023";"1.047";"1.111";"1.187";"1.255";"1.293";"1.351";"1.412";"1.497";"1.562";"1.605";"1.656";"1.651";"1.699";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"357";"356";"348";"339";"354";"371";"375";"383";"402";"420";"435";"482";"496";"529";"539";"568";"568";"568";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.382";"1.509";"1.270";"1.205";"1.277";"1.305";"1.394";"1.403";"1.520";"1.590";"1.749";"1.937";"1.985";"2.116";"2.173";"2.205";"2.235";"2.300";
;;;"    Öffentliches Gesundheitswesen";"";"1";"";"";"";"";"1";"1";"1";"";"1";"1";"1";"1";"1";"";"";"";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"898";"817";"717";"685";"726";"711";"702";"762";"779";"815";"900";"957";"1.016";"1.096";"1.160";"1.165";"1.234";"1.221";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"856";"855";"847";"833";"850";"887";"931";"962";"1.024";"1.125";"1.168";"1.162";"1.304";"1.405";"1.266";"1.285";"1.392";"1.397";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"1";"1";"";"";"";"";"";"";"";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"725";"684";"630";"584";"626";"621";"698";"758";"824";"854";"928";"994";"1.062";"1.152";"1.157";"1.180";"1.221";"1.203";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"21.427";"21.090";"20.674";"20.042";"19.189";"18.381";"18.220";"17.476";"16.897";"16.891";"17.476";"18.044";"19.000";"20.209";"21.288";"22.180";"23.154";"24.270";
