;;"    66 Jahre und älter";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"58";"52";"37";"27";"53";"100";"129";"129";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2";"8";"5";"2";"";"1";"4";"10";"14";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2";"6";"3";"3";"5";"6";"5";"8";"11";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"";"5";"6";"1";"3";"11";"37";"40";"32";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"";"";"";"";"1";"2";"2";"1";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"";"1";"3";"";"";"2";"2";"1";"1";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1";"9";"9";"16";"12";"2";"8";"7";"9";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3";"15";"15";"5";"2";"3";"1";"6";"6";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"";"";"";"";"1";"1";"1";"1";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8";"7";"4";"3";"";"1";"5";"4";"9";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"16";"2";"4";"3";"2";"17";"14";"20";"20";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2";"1";"1";"";"";"1";"4";"3";"4";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1";"1";"";"1";"";"";"1";"2";"3";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2";"2";"1";"1";"";"3";"5";"3";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"";"";"";"";"";"2";"2";"1";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2";"1";"";"1";"2";"7";"11";"17";"13";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"";"";"1";"";"";"";"1";"1";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"37";"56";"50";"35";"26";"51";"92";"118";"122";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2";"2";"2";"1";"2";"8";"11";"7";
"       In sonstigen Bereichen";" Beide Geschlechter";" Alle Altersgruppen";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"12.268";"12.839";"16.749";"16.444";"18.822";"21.872";"22.482";"22.485";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"890";"1.471";"1.331";"1.072";"2.087";"2.427";"3.100";"3.199";"3.258";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"397";"2.671";"2.804";"3.341";"3.318";"3.608";"4.080";"4.140";"4.157";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"36";"459";"626";"1.069";"1.302";"1.789";"2.143";"2.234";"2.231";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"62";"313";"303";"264";"373";"370";"371";"398";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"35";"73";"8";"100";"149";"229";"303";"266";"275";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"295";"426";"502";"703";"791";"927";"1.100";"1.131";"1.177";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"648";"1.266";"1.229";"1.583";"1.799";"2.039";"2.453";"2.518";"2.516";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"339";"556";"502";"486";"500";"468";"498";"489";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"457";"571";"480";"927";"1.093";"1.401";"1.549";"1.569";"1.525";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"802";"3.402";"3.619";"5.205";"3.071";"3.173";"3.298";"3.323";"3.354";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"326";"458";"490";"665";"736";"1.026";"1.418";"1.476";"1.233";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"86";"98";"119";"128";"122";"123";"164";"164";"161";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"441";"405";"595";"600";"466";"564";"701";"794";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"119";"19";"112";"125";"139";"148";"155";"162";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"250";"282";"273";"308";"357";"440";"515";"522";"513";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"130";"65";"136";"144";"162";"199";"215";"242";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.222";"11.177";"11.481";"15.101";"14.825";"17.182";"20.123";"20.542";"20.400";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.091";"1.358";"1.648";"1.619";"1.640";"1.749";"1.940";"2.085";
;;"    Unter 35 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.940";"2.186";"2.039";"912";"741";"790";"959";"1.013";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"333";"382";"259";"113";"154";"75";"89";"101";"102";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"27";"680";"490";"327";"172";"165";"151";"144";"142";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2";"82";"77";"98";"77";"72";"75";"94";"94";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2";"23";"20";"12";"23";"18";"18";"19";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1";"9";"";"16";"6";"7";"2";"4";"5";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"75";"108";"89";"88";"64";"37";"33";"34";"38";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"193";"264";"162";"166";"114";"93";"110";"118";"105";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"57";"55";"39";"25";"40";"33";"32";"28";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"40";"123";"101";"128";"36";"43";"45";"42";"38";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"200";"908";"623";"809";"108";"83";"77";"80";"82";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"53";"66";"83";"92";"42";"38";"35";"47";"41";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"35";"37";"35";"10";"2";"5";"1";"3";"2";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"175";"128";"88";"77";"35";"96";"203";"276";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"10";"2";"5";"5";"3";"5";"8";"8";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"91";"28";"53";"32";"13";"12";"12";"15";"11";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"9";"6";"8";"5";"10";"8";"16";"22";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.050";"2.687";"1.972";"1.879";"788";"630";"630";"682";"660";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"253";"214";"160";"124";"111";"160";"277";"353";
;;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.162";"2.220";"3.321";"2.118";"1.494";"1.291";"1.277";"1.225";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"116";"258";"257";"204";"308";"169";"161";"162";"155";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"41";"508";"478";"630";"399";"268";"220";"200";"192";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7";"81";"93";"199";"167";"170";"128";"118";"106";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3";"30";"38";"25";"38";"27";"29";"33";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7";"12";"1";"19";"22";"15";"14";"15";"16";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"62";"65";"86";"142";"114";"94";"90";"80";"81";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"114";"229";"199";"290";"273";"208";"195";"201";"197";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"40";"43";"64";"59";"31";"31";"35";"32";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"81";"94";"89";"213";"141";"95";"87";"93";"73";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"129";"667";"725";"1.226";"335";"229";"144";"149";"143";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"34";"78";"96";"107";"100";"93";"90";"77";"71";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"13";"21";"23";"26";"16";"10";"17";"17";"13";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"42";"44";"79";"78";"22";"44";"60";"72";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"13";"3";"15";"13";"11";"4";"5";"5";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"44";"47";"42";"55";"50";"30";"18";"15";"14";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"4";"11";"14";"18";"11";"21";"21";"22";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"648";"2.060";"2.089";"3.111";"1.925";"1.381";"1.164";"1.127";"1.061";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"102";"131";"210";"193";"113";"127";"150";"164";
;;"    40 bis unter 50 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.318";"3.729";"5.523";"6.286";"6.627";"5.113";"4.891";"4.570";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"137";"413";"403";"361";"812";"866";"612";"586";"549";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"77";"695";"821";"1.097";"1.213";"1.166";"915";"857";"815";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8";"160";"192";"331";"500";"673";"532";"527";"481";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"23";"56";"88";"97";"125";"90";"81";"86";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4";"22";"3";"31";"68";"78";"81";"62";"57";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"57";"119";"154";"227";"295";"344";"287";"275";"275";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"100";"326";"378";"558";"683";"778";"714";"668";"617";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"91";"111";"120";"164";"178";"104";"97";"90";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"126";"167";"131";"317";"452";"488";"368";"374";"344";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"127";"917";"1.146";"1.790";"1.246";"1.115";"731";"688";"674";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"66";"134";"140";"226";"256";"339";"332";"331";"234";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7";"23";"36";"58";"51";"45";"30";"31";"29";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"76";"48";"147";"213";"174";"113";"121";"124";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"30";"6";"33";"48";"50";"34";"38";"41";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"29";"86";"86";"104";"142";"153";"124";"101";"97";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"36";"18";"35";"46";"55";"46";"54";"57";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"738";"3.062";"3.490";"5.100";"5.718";"6.045";"4.726";"4.500";"4.172";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"256";"239";"423";"568";"582";"387";"391";"398";
;;"    50 bis unter 60 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.095";"3.027";"3.521";"4.132";"5.764";"7.402";"7.508";"7.478";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"181";"239";"291";"271";"491";"675";"881";"899";"905";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"143";"341";"525";"667";"808";"1.008";"1.271";"1.292";"1.313";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"16";"72";"180";"298";"338";"522";"694";"698";"713";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"32";"176";"101";"71";"121";"131";"138";"150";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"13";"22";"3";"23";"37";"70";"92";"88";"86";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"49";"73";"96";"140";"188";"270";"355";"364";"369";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"156";"202";"247";"283";"438";"659";"921";"959";"983";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"132";"306";"177";"128";"168";"173";"178";"183";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"94";"81";"88";"164";"252";"405";"563";"573";"565";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"179";"547";"764";"920";"889";"1.103";"1.274";"1.264";"1.258";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"88";"77";"93";"131";"184";"303";"466";"476";"375";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"25";"11";"17";"21";"46";"44";"63";"62";"58";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"101";"161";"179";"112";"170";"220";"217";"209";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"57";"8";"35";"30";"54";"65";"60";"60";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"23";"37";"46";"65";"79";"126";"159";"167";"162";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"71";"26";"46";"41";"66";"74";"73";"89";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"967";"1.702";"2.350";"2.983";"3.750";"5.185";"6.739";"6.842";"6.787";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"393";"677";"538";"382";"579";"663";"666";"691";
;;"    60 bis unter 66 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"514";"617";"1.361";"1.791";"1.922";"3.135";"3.273";"3.307";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"83";"71";"55";"76";"210";"261";"444";"441";"441";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"59";"96";"140";"285";"352";"386";"592";"629";"629";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2";"30";"40";"102";"176";"159";"175";"199";"220";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2";"27";"52";"53";"28";"68";"68";"67";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3";"3";"";"7";"9";"26";"54";"46";"47";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"25";"24";"30";"45";"63";"92";"150";"155";"160";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"54";"59";"62";"120";"149";"179";"349";"363";"357";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"14";"38";"95";"93";"41";"81";"96";"89";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"53";"22";"21";"53";"109";"142";"211";"221";"227";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"103";"115";"152";"292";"318";"349";"570";"593";"624";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"35";"20";"16";"48";"61";"112";"206";"216";"180";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5";"4";"5";"9";"6";"13";"30";"25";"28";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"20";"18";"89";"104";"45";"64";"75";"89";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"6";"";"24";"27";"14";"28";"31";"33";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"17";"19";"9";"32";"40";"65";"78";"77";"75";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"9";"4";"32";"21";"10";"35";"38";"41";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"439";"463";"530";"1.069";"1.493";"1.784";"2.859";"2.965";"2.988";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"51";"87";"292";"298";"138";"276";"308";"319";
;;"    66 Jahre und älter";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.239";"1.060";"984";"1.205";"2.274";"4.141";"4.574";"4.892";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"40";"108";"66";"47";"112";"381";"913";"1.010";"1.106";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"50";"351";"350";"335";"374";"615";"931";"1.018";"1.066";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1";"34";"44";"41";"44";"193";"539";"598";"617";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"";"1";"4";"6";"38";"36";"37";"43";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7";"5";"1";"4";"7";"33";"60";"51";"64";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"27";"37";"47";"61";"67";"90";"185";"223";"254";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"31";"186";"181";"166";"142";"122";"164";"209";"257";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"5";"3";"7";"17";"42";"46";"60";"67";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"63";"84";"50";"52";"103";"228";"275";"266";"278";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"64";"248";"209";"168";"175";"294";"502";"549";"573";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"50";"83";"62";"61";"93";"141";"289";"329";"332";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1";"2";"3";"4";"1";"6";"23";"26";"31";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"27";"6";"13";"16";"20";"27";"25";"24";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3";"";"";"2";"7";"12";"13";"15";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"46";"65";"37";"20";"33";"54";"124";"147";"154";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1";"";"1";"13";"10";"15";"13";"11";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"380";"1.203";"1.050";"959";"1.151";"2.157";"4.005";"4.426";"4.732";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"36";"10";"25";"54";"117";"136";"148";"160";
;"    Männlich";" Alle Altersgruppen";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"7.104";"7.103";"8.386";"8.183";"9.453";"11.421";"11.801";"11.710";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"641";"999";"811";"584";"1.117";"1.252";"1.749";"1.808";"1.832";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"270";"1.435";"1.477";"1.634";"1.644";"1.847";"2.092";"2.163";"2.149";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"20";"237";"340";"565";"649";"880";"1.136";"1.171";"1.157";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"28";"114";"121";"108";"175";"171";"172";"176";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"20";"48";"7";"64";"75";"117";"163";"144";"145";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"164";"242";"287";"403";"416";"459";"539";"559";"567";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"420";"766";"736";"812";"903";"1.035";"1.227";"1.258";"1.266";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"180";"237";"219";"229";"237";"220";"232";"224";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"306";"368";"324";"448";"534";"694";"787";"796";"785";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"584";"1.955";"2.012";"2.539";"1.498";"1.580";"1.724";"1.734";"1.743";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"164";"310";"329";"428";"440";"604";"864";"899";"730";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"57";"72";"70";"73";"65";"66";"83";"85";"80";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"210";"194";"235";"250";"179";"227";"321";"386";
